"Biología","La mitosis produce:","2 células idénticas","4 haploides","1 célula","esporas","A","medio"
"Biología","Fotosíntesis ocurre en:","cloroplastos","mitocondrias","núcleo","ribosomas","A","medio"
"Biología","ADN almacena:","información genética","energía","oxígeno","agua","A","facil"
"Biología","Respiración celular ocurre en:","mitocondrias","cloroplastos","membrana","pared","A","medio"
"Biología","Sistema nervioso central incluye:","cerebro y médula","corazón","pulmones","hígado","A","medio"
"Biología","Enzimas son:","catalizadores biológicos","hormonas","vitaminas","minerales","A","medio"
"Biología","La meiosis genera:","variabilidad genética","clones","mutaciones letales","duplicación simple","A","dificil"
"Biología","Homeostasis mantiene:","equilibrio interno","crecimiento","energía","mutación","A","medio"
"Biología","Glóbulos rojos transportan:","oxígeno","agua","glucosa","minerales","A","medio"
"Biología","Evolución propuesta por:","Darwin","Newton","Bohr","Pasteur","A","medio"
"Biología","La célula vegetal posee:","pared celular","centriolos","flagelo","lisosomas","A","medio"
"Biología","ARN participa en:","síntesis proteínas","respiración","digestión","circulación","A","medio"
"Biología","Mutación es:","cambio ADN","cambio proteína","división celular","fotosíntesis","A","medio"
"Biología","Organismo autótrofo produce:","su alimento","oxígeno externo","proteínas externas","ADN externo","A","medio"
"Biología","Tejido muscular permite:","movimiento","digestión","pensamiento","fotosíntesis","A","facil"
"Historia","Revolución Francesa inició en:","1789","1776","1804","1810","A","medio"
"Historia","Independencia México inició en:","1810","1821","1910","1857","A","facil"
"Historia","Constitución Mexicana promulgada en:","1917","1857","1824","1848","A","medio"
"Historia","Primera Guerra Mundial inició en:","1914","1939","1929","1905","A","medio"
"Historia","Tratado que consumó independencia:","Córdoba","Versalles","Tordesillas","Guadalupe Hidalgo","A","medio"
"Historia","Porfiriato terminó en:","1911","1910","1900","1920","A","medio"
"Historia","Imperio Romano cayó en:","476","1492","800","1200","A","dificil"
"Historia","Plan de Ayala fue proclamado por:","Zapata","Madero","Carranza","Villa","A","medio"
"Historia","Guerra Fría fue entre:","EEUU y URSS","México y EEUU","Francia y Alemania","China y Japón","A","medio"
"Historia","Ilustración promovía:","razón","monarquía absoluta","imperio","esclavitud","A","medio"
"Geografía","País más grande del mundo:","Rusia","China","EEUU","Canadá","A","medio"
"Geografía","Capital de Canadá:","Ottawa","Toronto","Montreal","Vancouver","A","medio"
"Geografía","Ecuador divide hemisferios:","norte-sur","este-oeste","occidental-oriental","frío-cálido","A","facil"
"Geografía","Longitud se mide desde:","Greenwich","Ecuador","Cáncer","Capricornio","A","medio"
"Geografía","Clima árido es:","seco","húmedo","frío","templado","A","facil"
"Geografía","Cordillera Andes está en:","Sudamérica","Europa","Asia","África","A","medio"
"Geografía","Río Amazonas desemboca en:","Atlántico","Pacífico","Índico","Ártico","A","medio"
"Geografía","Océano más grande:","Pacífico","Atlántico","Índico","Ártico","A","medio"
"Geografía","México pertenece a:","América del Norte","Europa","Asia","África","A","facil"
"Geografía","La capa de ozono protege de:","radiación UV","lluvia","frío","calor","A","medio"
